businesses__id,businesses__alias,businesses__name,businesses__image_url,businesses__is_closed,businesses__url,businesses__review_count,businesses__rating,businesses__coordinates__latitude,businesses__coordinates__longitude,businesses__transactions__001,businesses__transactions__002,businesses__price,businesses__location__address1,businesses__location__address2,businesses__location__address3,businesses__location__city,businesses__location__city__cleaned,businesses__location__zip_code,businesses__location__country,businesses__location__state,businesses__location__display_address__001,businesses__location__display_address__002,businesses__location__display_address__003,businesses__location__display_address__004,businesses__phone,businesses__display_phone,businesses__distance,total,region__center__longitude,region__center__latitude
p2B9O7XEUMSYI7q47Cchag,lollicup-quincy-2,Lollicup,https://s3-media2.fl.yelpcdn.com/bphoto/Lr-lc55a6tU-Gy7XMW3tEA/o.jpg,FALSE,https://www.yelp.com/biz/lollicup-quincy-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,42,3,42.24133462,-70.99148244,,,$,219 Quincy Ave,Unit 85-87,,Quincy,Boston,2169,US,MA,219 Quincy Ave,Unit 85-87,"Quincy, MA 02169",,+16174711141,(617) 471-1141,13621.25602,,,
cuoY9ht-LV_KKhCKU62Sgg,chatime-malden-2,Chatime,https://s3-media4.fl.yelpcdn.com/bphoto/hw7prAArbsmKwLBbc4rV8A/o.jpg,FALSE,https://www.yelp.com/biz/chatime-malden-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,27,3,42.42650025,-71.06794216,pickup,delivery,$,28 Pleasant St,,null,Malden,Boston,2148,US,MA,28 Pleasant St,"Malden, MA 02148",,,+17816051824,(781) 605-1824,8719.700733,,,
Ut7ACliV3cru0oFP74vW8Q,golden-sea-bubble-tea-and-ice-cream-winthrop,Golden Sea Bubble Tea & Ice Cream,https://s3-media3.fl.yelpcdn.com/bphoto/qScB5akHu6Fd_tizX0rV8Q/o.jpg,FALSE,https://www.yelp.com/biz/golden-sea-bubble-tea-and-ice-cream-winthrop?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,6,2.5,42.3749652,-70.9859862,,,$$,71 Jefferson St,null,,Winthrop,Boston,2152,US,MA,71 Jefferson St,"Winthrop, MA 02152",,,+17819101520,(781) 910-1520,7590.82171,,,
V7eaJpIk4o0J8oSaUToKKw,kung-fu-tea-boston-9,Kung Fu Tea,https://s3-media1.fl.yelpcdn.com/bphoto/Powu6EAn3H9XE9MBltt_qg/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-boston-9?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,6,3.5,42.35253,-71.12537,,,$,1 Brighton Ave,,null,Boston,Boston,2134,US,MA,1 Brighton Ave,"Boston, MA 02134",,,+16179870213,(617) 987-0213,4502.446915,,,
O8FCxbhipTldHyRyUB8nFg,snow-dragon-shavery-and-yogurt-chicago,Snow Dragon Shavery & Yogurt,https://s3-media4.fl.yelpcdn.com/bphoto/e7ZGSB6fcu5qXCmxpumePA/o.jpg,FALSE,https://www.yelp.com/biz/snow-dragon-shavery-and-yogurt-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,301,4,41.93006353,-87.64370066,delivery,pickup,$,2618 N Clark St,,,Chicago,Chicago,60614,US,IL,2618 N Clark St,"Chicago, IL 60614",,,+17732819866,(773) 281-9866,3913.291549,28,-87.67776489,41.90515926
vKao5-D_biPWkVY0pXNOeQ,saigon-lotus-chicago,Saigon Lotus,https://s3-media4.fl.yelpcdn.com/bphoto/SWD2JSgOMy_fPJCpb-iBng/o.jpg,FALSE,https://www.yelp.com/biz/saigon-lotus-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,115,4.5,41.9353707,-87.6488068,pickup,restaurant_reservation,$$,2925 N Halsted St,,null,Chicago,Chicago,60657,US,IL,2925 N Halsted St,"Chicago, IL 60657",,,+18728177301,(872) 817-7301,4088.843842,,,
wGwnYWcFUrYmH-YLPc-vbw,bambu-chicago-2,BAMBU,https://s3-media3.fl.yelpcdn.com/bphoto/Dj-hhV-_0m1UA3aZlupMGA/o.jpg,FALSE,https://www.yelp.com/biz/bambu-chicago-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,100,4.5,41.9730429,-87.6599249,,,$,5010 N Broadway,,null,Chicago,Chicago,60640,US,IL,5010 N Broadway,"Chicago, IL 60640",,,+17732937234,(773) 293-7234,7659.269733,,,
SfPpG-v8K-t6tAr4USL-mw,vivi-bubble-tea-chicago,Vivi Bubble Tea,https://s3-media4.fl.yelpcdn.com/bphoto/RjoWTqw70PuI7gi_TaQXOQ/o.jpg,FALSE,https://www.yelp.com/biz/vivi-bubble-tea-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,183,4,41.877308,-87.627432,,,$,333 S State St,,,Chicago,Chicago,60604,US,IL,333 S State St,"Chicago, IL 60604",,,+13124311150,(312) 431-1150,5185.375229,,,
zFw6f0mNqRebBRgy8Tzvow,cassava-cafe-chicago,Cassava Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/DIFQaASQ6NJQ5meS9x2iCw/o.jpg,FALSE,https://www.yelp.com/biz/cassava-cafe-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,144,4,41.90445749,-87.63273396,restaurant_reservation,,$,1211 N Lasalle Dr,Unit CU,,Chicago,Chicago,60610,US,IL,1211 N Lasalle Dr,Unit CU,"Chicago, IL 60610",,+13124872888,(312) 487-2888,3700.930698,,,
I2WfW2syUw_imsSs5w5UZg,kung-fu-tea-chicago-3,Kung Fu Tea,https://s3-media1.fl.yelpcdn.com/bphoto/rWJiTXnUxR9j-wHUUebjbg/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-chicago-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,314,3.5,41.85426703,-87.63288844,,,$,2126B S Archer Ave,,,Chicago,Chicago,60616,US,IL,2126B S Archer Ave,"Chicago, IL 60616",,,+13122557331,(312) 255-7331,6776.937858,,,
3Pgn3GYIvWajpSlCejZjSQ,taipei-cafe-chicago,Taipei Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/_k-8TwDjZ8kltIH5p6HYCg/o.jpg,FALSE,https://www.yelp.com/biz/taipei-cafe-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,156,3.5,41.84501,-87.6463051,delivery,pickup,$$,2609 S Halsted St,,null,Chicago,Chicago,60608,US,IL,2609 S Halsted St,"Chicago, IL 60608",,,+13123741986,(312) 374-1986,7199.764008,,,
X4CsYKx-4BOiaUGa-FG5Zg,thai-spoon-and-sushi-chicago-2,Thai Spoon & Sushi,https://s3-media1.fl.yelpcdn.com/bphoto/ViNzflqd_Q-_tsTkWMMJaA/o.jpg,FALSE,https://www.yelp.com/biz/thai-spoon-and-sushi-chicago-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,125,4,41.87425,-87.62548,restaurant_reservation,delivery,$$,601 S Wabash Ave,,,Chicago,Chicago,60605,US,IL,601 S Wabash Ave,"Chicago, IL 60605",,,+13124279470,(312) 427-9470,5506.778272,,,
hg7GTftFbQG2Y6jz8u_Olg,b-i-tea-chicago,B I Tea,https://s3-media1.fl.yelpcdn.com/bphoto/Ba87zWklqjHxAqdYi1JUmQ/o.jpg,FALSE,https://www.yelp.com/biz/b-i-tea-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,50,4.5,41.8839695,-87.6410747,delivery,pickup,$,131 N Clinton St,,Chicago French Market,Chicago,Chicago,60661,US,IL,131 N Clinton St,Chicago French Market,"Chicago, IL 60661",,+13129645195,(312) 964-5195,3845.807959,,,
XAuKRNLRgdy9AWyzIQ3TdQ,chatime-ttnoodle-chicago-2,Chatime - TTNoodle,https://s3-media1.fl.yelpcdn.com/bphoto/njC8Hk0TKkPXurdEK7Yv2g/o.jpg,FALSE,https://www.yelp.com/biz/chatime-ttnoodle-chicago-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,173,3,41.854751,-87.632598,,,$,2017 S Wells St,,null,Chicago,Chicago,60616,US,IL,2017 S Wells St,"Chicago, IL 60616",,,+13122259088,(312) 225-9088,6745.049867,,,
hAx8Ol4TcdtiPanUMmquCw,saimai-thai-chicago-2,SaiMai Thai,https://s3-media3.fl.yelpcdn.com/bphoto/SNbYpHgo8PioMu5hDZfXTg/o.jpg,FALSE,https://www.yelp.com/biz/saimai-thai-chicago-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,87,4,41.91841407,-87.63790318,delivery,pickup,$$,338 W Armitage Ave,,,Chicago,Chicago,60614,US,IL,338 W Armitage Ave,"Chicago, IL 60614",,,+17733483888,(773) 348-3888,3577.180733,,,
MihwD3-V-C4I01CQFKHqhw,hello-jasmine-chicago,Hello Jasmine,https://s3-media3.fl.yelpcdn.com/bphoto/m47acws3-IjLUc24Te02fw/o.jpg,FALSE,https://www.yelp.com/biz/hello-jasmine-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,52,4,41.85505,-87.63219,pickup,,$,2002 S Wentworth Ave,Ste B11,null,Chicago,Chicago,60616,US,IL,2002 S Wentworth Ave,Ste B11,"Chicago, IL 60616",,+13128897561,(312) 889-7561,6739.33519,,,
tK4kNdnKkZuTRpkutuCojw,rowies-bakery-chicago,Rowie's Bakery,https://s3-media2.fl.yelpcdn.com/bphoto/4Z6kzESkTFmpl5NOsLjR2A/o.jpg,FALSE,https://www.yelp.com/biz/rowies-bakery-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,93,3.5,41.9842794,-87.6973956,,,$,5664 N Lincoln Ave,null,,Chicago,Chicago,60659,US,IL,5664 N Lincoln Ave,"Chicago, IL 60659",,,+18887694372,(888) 769-4372,8925.200494,,,
6N7B7gdAZSQZVcBPTgQTfQ,kung-fu-tea-chicago-5,Kung Fu Tea,https://s3-media1.fl.yelpcdn.com/bphoto/V21oFppYqxue8NRjsd22-w/o.jpg,FALSE,https://www.yelp.com/biz/kung-fu-tea-chicago-5?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,82,3.5,41.97229,-87.65914,,,$,4925 N Broadway,null,,Chicago,Chicago,60640,US,IL,4925 N Broadway,"Chicago, IL 60640",,,+18722085955,(872) 208-5955,7582.772307,,,
TZyMOAThow2bJqXcvaJAAg,teamo-boba-bar-chicago-3,Te'amo Boba Bar,https://s3-media3.fl.yelpcdn.com/bphoto/FUysnoXmQZjQbWUeGo4_fg/o.jpg,FALSE,https://www.yelp.com/biz/teamo-boba-bar-chicago-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,20,4.5,41.7948851,-87.5990599,,,$$,1115 E 55th St,,null,Chicago,Chicago,60615,US,IL,1115 E 55th St,"Chicago, IL 60615",,,+17739476547,(773) 947-6547,13919.27127,,,
RZW9G7BATi8IvOCyOW6RXQ,tbaar-chicago-5,Tbaar,https://s3-media3.fl.yelpcdn.com/bphoto/NOpNAhIRpyMx8PrF3VHk-g/o.jpg,FALSE,https://www.yelp.com/biz/tbaar-chicago-5?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,41,3.5,41.86907,-87.66363,,,$,1453 W Taylor St,,null,Chicago,Chicago,60607,US,IL,1453 W Taylor St,"Chicago, IL 60607",,,+13128639258,(312) 863-9258,4192.860842,,,
4X1sUarc6nmsOWH6fickNQ,hot-shots-cafe-chicago-2,Hot Shots Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/KR-acwtArLtWkyo2NZQ7lA/o.jpg,FALSE,https://www.yelp.com/biz/hot-shots-cafe-chicago-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,18,4,41.90423,-87.66826,delivery,,$$,1242 N Milwaukee Ave,,null,Chicago,Chicago,60622,US,IL,1242 N Milwaukee Ave,"Chicago, IL 60622",,,+18728024650,(872) 802-4650,769.5697746,,,
bFGp1_WlrxAe4BYcGLFT6g,ice-station-chicago-2,Ice Station,https://s3-media2.fl.yelpcdn.com/bphoto/xg9glheb9a3foocMQB8z4g/o.jpg,FALSE,https://www.yelp.com/biz/ice-station-chicago-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,27,4,41.97348,-87.65902,,,$,1130 W Argyle St,null,,Chicago,Chicago,60640,US,IL,1130 W Argyle St,"Chicago, IL 60640",,,+17738783333,(773) 878-3333,7726.910191,,,
pmj-MTvnPJdTOe7la1Q-vQ,freezing-point-chicago-5,Freezing Point,https://s3-media1.fl.yelpcdn.com/bphoto/7K8x7EU3eNG4EPp913ZRAA/o.jpg,FALSE,https://www.yelp.com/biz/freezing-point-chicago-5?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,13,5,41.93866851,-87.66843965,,,,3127 N Ashland Ave,,null,Chicago,Chicago,60657,US,IL,3127 N Ashland Ave,"Chicago, IL 60657",,,+17733608349,(773) 360-8349,3773.665758,,,
rVRMpovx68BZXTLedFwB5Q,wentworth-seafood-house-chicago-3,Wentworth Seafood House,https://s3-media2.fl.yelpcdn.com/bphoto/jliPjmYElMXNDuvooNWVdA/o.jpg,FALSE,https://www.yelp.com/biz/wentworth-seafood-house-chicago-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,12,4.5,41.85230128,-87.63184867,,,$$,2229 S Wentworth Ave,,null,Chicago,Chicago,60616,US,IL,2229 S Wentworth Ave,"Chicago, IL 60616",,,+13128080899,(312) 808-0899,7007.350314,,,
O7M3HsywibrP0_6tJtesyQ,snow-dragon-shavery-chicago-2,Snow Dragon Shavery,https://s3-media3.fl.yelpcdn.com/bphoto/Qfmh0g560VopcKvS4aS1aw/o.jpg,FALSE,https://www.yelp.com/biz/snow-dragon-shavery-chicago-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,31,3,41.89207748,-87.60918684,,,$$,700 E Grand Ave,,null,Chicago,Chicago,60611,US,IL,700 E Grand Ave,"Chicago, IL 60611",,,+13122919046,(312) 291-9046,5839.654082,,,
0cshq8AXz4Z5qQSJJNAlGA,simple-delights-chicago,Simple Delights,https://s3-media4.fl.yelpcdn.com/bphoto/pd5mMQ3Fj6Vhqy1lAjkrGQ/o.jpg,FALSE,https://www.yelp.com/biz/simple-delights-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,29,3,41.9951124,-87.7134164,,,$,6255 N McCormick Rd,,,Chicago,Chicago,60659,US,IL,6255 N McCormick Rd,"Chicago, IL 60659",,,+17732672726,(773) 267-2726,10410.08873,,,
cUyk2LT0CuU0idaMJM0m_w,shukr-bubble-tea-and-cafe-chicago,Shukr Bubble Tea and Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/9WwgtIppnl2GkHQge2yR0A/o.jpg,FALSE,https://www.yelp.com/biz/shukr-bubble-tea-and-cafe-chicago?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,33,3,41.9758449,-87.712566,delivery,pickup,$,3334 W Foster Ave,null,,Chicago,Chicago,60625,US,IL,3334 W Foster Ave,"Chicago, IL 60625",,,+18728062666,(872) 806-2666,8359.768568,,,
RGY1_i925PKFNZ0tQ5a04Q,panda-express-chicago-24,Panda Express,https://s3-media3.fl.yelpcdn.com/bphoto/pBS7Q8wwu7uWVV_ytmgK3A/o.jpg,FALSE,https://www.yelp.com/biz/panda-express-chicago-24?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,23,3.5,41.94644478,-87.70194368,delivery,pickup,$,2949 W Addison St,,,Chicago,Chicago,60618,US,IL,2949 W Addison St,"Chicago, IL 60618",,,+17732671839,(773) 267-1839,4994.263194,,,
NeJ7H6m2rmZlQ78V68nkEw,chill-bubble-tea-skokie,Chill Bubble Tea,https://s3-media3.fl.yelpcdn.com/bphoto/FexDMqLLm3r-Xtnjg9q66A/o.jpg,FALSE,https://www.yelp.com/biz/chill-bubble-tea-skokie?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,108,3.5,42.0110043,-87.7616495,,,$,7154 Carpenter Rd,,,Skokie,Chicago,60077,US,IL,7154 Carpenter Rd,"Skokie, IL 60077",,,+18477638888,(847) 763-8888,13652.2738,,,
R9jRdYgRsS1oDQdP-DICxA,panda-express-chicago-26,Panda Express,https://s3-media1.fl.yelpcdn.com/bphoto/9xv96MDnkKPpYfq96ckLLA/o.jpg,FALSE,https://www.yelp.com/biz/panda-express-chicago-26?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,13,3,41.88560353,-87.62660678,delivery,pickup,$,180 N Wabash,,,Chicago,Chicago,60601,US,IL,180 N Wabash,"Chicago, IL 60601",,,+13124191543,(312) 419-1543,4748.110042,,,
2k2ETwj1UtYZLQvJQCzvtw,ice-point-rolled-ice-cream-chicago-2,Ice Point Rolled Ice Cream,https://s3-media3.fl.yelpcdn.com/bphoto/q9iDQeC5pX32hCkEi-qEdQ/o.jpg,FALSE,https://www.yelp.com/biz/ice-point-rolled-ice-cream-chicago-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,5,4,41.85351,-87.63516,,,,2171 S China Pl,,null,Chicago,Chicago,60616,US,IL,2171 S China Pl,"Chicago, IL 60616",,,,,6748.259617,,,
ZGHUs4jAlh4jO4cntDgi5Q,boo-bae-tea-chicago-3,Boo Bae Tea,https://s3-media1.fl.yelpcdn.com/bphoto/suC3S7TA8PzaRp4Sdosq2g/o.jpg,FALSE,https://www.yelp.com/biz/boo-bae-tea-chicago-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,12,3,41.92147,-87.65405,delivery,pickup,$,1013 W Webster Ave,,null,Chicago,Chicago,60614,US,IL,1013 W Webster Ave,"Chicago, IL 60614",,,+17733588373,(773) 358-8373,2643.570258,,,
ohosmz6FXVAeoW5nUkYwng,pine-and-crane-los-angeles,Pine & Crane,https://s3-media3.fl.yelpcdn.com/bphoto/r_MZFwsIjwAmbrT1cL6Z1g/o.jpg,FALSE,https://www.yelp.com/biz/pine-and-crane-los-angeles?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1646,4.5,34.09059638,-118.2771721,,,$$,1521 Griffith Park Blvd,,,Los Angeles,Los Angeles,90026,US,CA,1521 Griffith Park Blvd,"Los Angeles, CA 90026",,,+13236681128,(323) 668-1128,5163.339131,65,-118.3213806,34.06158954
kXrHt3XkNd_q5rISuvuvVg,berlins-los-angeles-3,Berlins,https://s3-media3.fl.yelpcdn.com/bphoto/9mIkvDB7ZcZLn9gP4sKxGg/o.jpg,FALSE,https://www.yelp.com/biz/berlins-los-angeles-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,732,4.5,34.07295286,-118.3755598,pickup,delivery,$,8474 W 3rd St,,,Los Angeles,Los Angeles,90048,US,CA,8474 W 3rd St,"Los Angeles, CA 90048",,,+13237465409,(323) 746-5409,5163.089931,,,
-hC4S9XrBFWp2iOstaJTBA,twinkle-brown-sugar-los-angeles-2,Twinkle Brown Sugar,https://s3-media4.fl.yelpcdn.com/bphoto/8xTPtXXboAArEBi74WIzSg/o.jpg,FALSE,https://www.yelp.com/biz/twinkle-brown-sugar-los-angeles-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,1043,4,34.04839948,-118.2393995,delivery,pickup,$,131 S Central Ave,,,Los Angeles,Los Angeles,90012,US,CA,131 S Central Ave,"Los Angeles, CA 90012",,,+12136268889,(213) 626-8889,7677.080411,,,
HuySsoWgovd79SlyWEakqQ,pearls-finest-teas-los-angeles-2,Pearl's Finest Teas,https://s3-media4.fl.yelpcdn.com/bphoto/34_EHIBYM3m0pl7NvTHa3g/o.jpg,FALSE,https://www.yelp.com/biz/pearls-finest-teas-los-angeles-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,373,4.5,34.08068,-118.36179,,,$,523 N Fairfax Ave,null,,Los Angeles,Los Angeles,90048,US,CA,523 N Fairfax Ave,"Los Angeles, CA 90048",,,+13234243194,(323) 424-3194,4291.260172,,,
fwO7SDvDWiQ4yh1k2LvcyQ,bubble-u-los-angeles-2,Bubble U,https://s3-media3.fl.yelpcdn.com/bphoto/2B1RpG9qyG9iWgrcr2KY_g/o.jpg,FALSE,https://www.yelp.com/biz/bubble-u-los-angeles-2?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,274,4.5,34.0633996,-118.2379715,delivery,pickup,$,843 N Broadway,null,,Los Angeles,Los Angeles,90012,US,CA,843 N Broadway,"Los Angeles, CA 90012",,,+12136283679,(213) 628-3679,7672.072143,,,
44w5WtL5M4qV8coqNoIHRw,its-boba-time-los-angeles-8,It's Boba Time,https://s3-media4.fl.yelpcdn.com/bphoto/7lQLmG_udsz8Gido9QZBRw/o.jpg,FALSE,https://www.yelp.com/biz/its-boba-time-los-angeles-8?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,687,3.5,34.06339253,-118.2972009,delivery,pickup,$,3450 W 6th St,Ste 111,,Los Angeles,Los Angeles,90010,US,CA,3450 W 6th St,Ste 111,"Los Angeles, CA 90010",,+12133652622,(213) 365-2622,2213.127413,,,
FKfygibuy4l77jyuDUoOcA,milk-t-los-angeles-3,MILK+T,https://s3-media2.fl.yelpcdn.com/bphoto/jIMfMpzHjlvzftpIa9USZQ/o.jpg,FALSE,https://www.yelp.com/biz/milk-t-los-angeles-3?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,303,4.5,34.0490233,-118.2415817,,,$,310 E 2nd St,null,,Los Angeles,Los Angeles,90012,US,CA,310 E 2nd St,"Los Angeles, CA 90012",,,+13238841164,(323) 884-1164,7473.367411,,,
CXmJB5LZeda27UeBGzk75Q,pho-saigon-pearl-los-angeles,Pho Saigon Pearl,https://s3-media2.fl.yelpcdn.com/bphoto/1m-QemPF0kyWB4zRVpPddA/o.jpg,FALSE,https://www.yelp.com/biz/pho-saigon-pearl-los-angeles?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,333,4,34.0668715,-118.3615645,delivery,pickup,$$,519 S Fairfax Ave,null,,Los Angeles,Los Angeles,90036,US,CA,519 S Fairfax Ave,"Los Angeles, CA 90036",,,+13239308935,(323) 930-8935,3790.058667,,,
CPrrjWX6qn8Emyf6yGoKzg,toastea-los-angeles,Toastea,https://s3-media4.fl.yelpcdn.com/bphoto/TxELMvjSAzA6gZIrZvcyyg/o.jpg,FALSE,https://www.yelp.com/biz/toastea-los-angeles?adjust_creative=XVbVhPqSrR_Fif5jmW04wQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XVbVhPqSrR_Fif5jmW04wQ,170,4.5,34.04759799,-118.2572756,,,$,600 W 7th St,Ste 120,null,Los Angeles,Los Angeles,90017,US,CA,600 W 7th St,Ste 120,"Los Angeles, CA 90017",,+12136283766,(213) 628-3766,6092.489593,,,
